130526,166,ok
130693,158,ok
130851,159,ok
131011,160,ok
131172,163,ok
131336,166,ok
131503,157,ok
131660,164,ok
131825,167,ok
131993,159,ok
132153,165,ok
132319,158,ok
132478,159,ok
132638,161,ok
132800,163,ok
132963,159,ok
133123,160,ok
133284,163,ok
133448,156,ok
133605,162,ok
133768,154,ok
133923,159,ok
134083,159,ok
134243,160,ok
134404,163,ok
134568,159,ok
134727,156,ok
134884,157,ok
135043,159,ok
135203,160,ok
135364,158,ok
135523,161,ok
135685,162,ok
135848,165,ok
136014,166,ok
136181,164,ok
136346,160,ok
136507,163,ok
136670,164,ok
136836,161,ok
136997,158,ok
137156,164,ok
137320,161,ok
137482,163,ok
137646,162,ok
137808,156,ok
137965,159,ok
138126,164,ok
138291,164,ok
138456,165,ok
138621,164,ok
138786,164,ok
138950,166,ok
139117,158,ok
139276,159,ok
139436,160,ok
139596,164,ok
139761,169,ok
139930,159,ok
140090,160,ok
140251,159,ok
140411,164,ok
140575,164,ok
140740,159,ok
140901,164,ok
141065,166,ok
141232,157,ok
141390,159,ok
141550,165,ok
141716,164,ok
141881,166,ok
142048,157,ok
142205,160,ok
142366,164,ok
142531,165,ok
142696,163,ok
142860,160,ok
143021,164,ok
143185,160,ok
143346,164,ok
143511,164,ok
143675,165,ok
143841,165,ok
144007,164,ok
144172,163,ok
144335,159,ok
144495,164,ok
144660,165,ok
144826,158,ok
144985,159,ok
145145,159,ok
145305,161,ok
145466,159,ok
145626,159,ok
145786,159,ok
145946,163,ok
146110,166,ok
146277,162,ok
146440,159,ok
146600,165,ok
146765,165,ok
146931,158,ok
147090,164,ok
147255,159,ok
147415,165,ok
147581,158,ok
147740,161,ok
147902,158,ok
148061,164,ok
148225,166,ok
148392,162,ok
148555,159,ok
148715,159,ok
148875,165,ok
149041,158,ok
149200,159,ok
149360,159,ok
149520,160,ok
149681,159,ok
149841,159,ok
150001,159,ok
150160,159,ok
150320,161,ok
150482,158,ok
150640,159,ok
150800,160,ok
150960,160,ok
151121,158,ok
151280,160,ok
151441,159,ok
151600,160,ok
